x2,x3,x4,x5,x6,x7,x8,x9,x10,y
1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,1e-07,-6.848079124542245e-07
7.7257575846240165,11.570754270817355,28.933203498265744,3.8661322922886385,0.25182556288300184,4.866728972334398,48.250957362197724,11.344565487763813,41.87679394863172,-231.59729580660073
25.072939644284805,10.571038062672036,2.3434688139817728,4.783822042053933,0.5098055835535782,1.2141270251311178,1.8683170627912922,42.56347779422602,52.19374016732838,-153.82504198608012
17.64476811854858,2.6781347611893502,20.13760065478304,0.5651746235825094,1.5053454474176675,4.109293575274042,1.044384864739987,42.066045107277375,44.54005487198832,-174.97101791363735
31.649796258641626,0.09770303388104758,39.55418461094305,0.5160365683884015,4.066219646366337,4.734191875302222,19.43761526227917,51.89975057710418,18.686341507889566,-235.42253338062915
31.432940001991227,10.861096756418334,5.559905183876069,1.072545289547804,4.9101203272486424,4.130462529895139,30.71878489111262,29.526772722934055,6.332664443901834,-204.4626102048921
10.991957443244893,1.3721379144883132,25.349774014411118,1.1154476311519164,2.927561845409967,1.7302666330781127,37.94388505940999,40.260937385476254,26.06466896207717,-248.63455689042348
11.147934871801372,18.85880832376239,34.32403079898914,2.0439531577853183,4.455675642080058,3.800919166078785,47.687196827730126,13.319842994563118,17.369533441948555,-229.47728930811766
32.31508056721854,21.798317266744096,5.739783950424106,1.1456064116676918,2.4079007000876294,3.1746512659878996,21.89378239070398,1.1584432272574463,48.46850533938936,-121.9730451287388
38.61062721579626,8.259804054168953,0.7810032736447283,3.718455083640655,0.6747772062141014,1.5659715840827946,7.529125064878133,8.419703026108136,33.208259866415524,-77.19794210624733
35.29875938354594,9.227617197636041,21.929753534708226,3.449072611321801,1.8675367272919612,2.247052022492193,3.68176752371988,27.380113549774965,18.964735834950808,-139.36145453714536
14.425409466219746,26.3307952811743,30.92963772053977,1.998288198043152,2.6287242002934326,2.5621885160138342,12.525545633587537,27.171054943347386,6.637206897287544,-163.53978659570237
20.193625741522858,0.8005093596153466,39.15245321120849,1.1725371306795511,4.760859231190631,2.1231442276186328,8.331007935292256,5.111979616791084,20.40830593769394,-85.04802086578013
27.544719143339027,12.072597406823064,30.351998240985793,2.5200406282659724,2.385006790496731,3.6968403972320374,52.32107523885986,15.736469478722082,0.15495478636576795,-227.4856951558598
28.72267647893179,19.364536083568737,11.05522231286459,4.187007898699154,3.4339030723437918,2.4034859275048697,7.586000677634907,6.325493562461486,0.7824580601386968,-69.14941251249387
14.926318138768401,21.01059062353791,4.230118431867574,0.11052808099579364,0.44676388629868324,4.254096633621916,19.83762413632833,22.14160171622255,24.74395702268717,-168.3039627916922
22.61895007563924,38.64522161340729,31.53737238462028,1.8048662744623096,1.3870540419151935,0.6492979288175442,48.15010383543752,6.492024867792717,17.62758603362598,-221.39141350188538
20.27774674626899,30.655556952904906,39.37842840959101,1.6262925470698606,2.516554328295895,4.326867251002842,32.995009206911945,25.46897920414106,33.88364640621352,-264.7744525789557
